CIK#,Ticker,Subsidiaries
1646972,aci,"Safeway Dallas, Inc. and its subsidiaries: "
1646972,aci,"Avia Partners, Inc. "
1646972,aci,"Safeway Stores 78, Inc. "
1646972,aci,"Safeway Stores 79, Inc. "
1646972,aci,"Safeway Stores 80, Inc. "
1646972,aci,"Safeway Stores 82, Inc. "
1646972,aci,"Safeway Stores 85, Inc. "
1646972,aci,"Safeway Stores 86, Inc. "
1646972,aci,"Safeway Stores 87, Inc. "
1646972,aci,"Safeway Stores 88, Inc. "
1646972,aci,"Safeway Stores 89, Inc. "
1646972,aci,"Safeway Stores 90, Inc. "
1646972,aci,"Safeway Stores 91, Inc. "
1646972,aci,"Safeway Stores 92, Inc. "
1646972,aci,"Safeway Stores 96, Inc. "
1646972,aci,"Safeway Stores 97, Inc. "
1646972,aci,"Safeway Stores 98, Inc. "
1646972,aci,"Safeway Denver, Inc. and its subsidiaries: "
1646972,aci,"Safeway Stores 44, Inc. "
1646972,aci,"Safeway Stores 45, Inc. "
1646972,aci,"Safeway Stores 46, Inc. "
1646972,aci,"Safeway Stores 47, Inc. "
1646972,aci,"Safeway Stores 48, Inc. "
1646972,aci,"Safeway Stores 49, Inc. "
1646972,aci,"Safeway Stores 50, Inc. "
1646972,aci,"Safeway Gift Cards, LLC "
1646972,aci,"Safeway Holdings I, LLC and its subsidiary: "
1646972,aci,"GroceryWorks.com, LLC and its subsidiary: "
1646972,aci,"GroceryWorks.com Operating Company, LLC "
1646972,aci,"Safeway Leasing, Inc. "
1646972,aci,"Safeway Philtech Holdings, Inc. and its subsidiary: "
1646972,aci,Safeway Philtech Inc. 
1646972,aci,Safeway Realty LLC and its subsidiary: 
1646972,aci,ACI Real Estate Holding I Company LLC and its subsidiary: 
1646972,aci,ACI Real Estate Holding II Company LLC and its subsidiary: 
1646972,aci,ACI Real Estate Company LLC and its subsidiaries: 
1646972,aci,"ACI Real Estate SPE 101, LLC "
1646972,aci,"ACI Real Estate SPE 102, LLC "
1646972,aci,"ACI Real Estate SPE 103, LLC "
1646972,aci,"ACI Real Estate SPE 104, LLC "
1646972,aci,"ACI Real Estate SPE 105, LLC "
1646972,aci,"ACI Real Estate SPE 106, LLC "
1646972,aci,"ACI Real Estate SPE 107, LLC "
1646972,aci,"ACI Real Estate SPE 108, LLC "
1646972,aci,"ACI Real Estate SPE 109, LLC "
1646972,aci,"ACI Real Estate SPE 110, LLC "
1646972,aci,"ACI Real Estate SPE 111, LLC "
1646972,aci,"ACI Real Estate SPE 112, LLC "
1646972,aci,"ACI Real Estate SPE 113, LLC "
1646972,aci,"ACI Real Estate SPE 114, LLC "
1646972,aci,"ACI Real Estate SPE 115, LLC "
1646972,aci,"ACI Real Estate SPE 116, LLC "
1646972,aci,"ACI Real Estate SPE 117, LLC "
1646972,aci,"ACI Real Estate SPE 118, LLC "
1646972,aci,"ACI Real Estate SPE 119, LLC "
1646972,aci,"ACI Real Estate SPE 120, LLC "
1646972,aci,"ACI Real Estate SPE 121, LLC "
1646972,aci,"ACI Real Estate SPE 122, LLC "
1646972,aci,"ACI Real Estate SPE 123, LLC "
1646972,aci,"ACI Real Estate SPE 124, LLC "
1646972,aci,"ACI Real Estate SPE 125, LLC "
1646972,aci,"ACI Real Estate SPE 126, LLC "
1646972,aci,"ACI Real Estate SPE 127, LLC "
1646972,aci,"ACI Real Estate SPE 128, LLC "
1646972,aci,"ACI Real Estate SPE 129, LLC "
1646972,aci,"ACI Real Estate SPE 130, LLC "
1646972,aci,"ACI Real Estate SPE 131, LLC "
1646972,aci,"ACI Real Estate SPE 132, LLC "
1646972,aci,"ACI Real Estate SPE 133, LLC "
1646972,aci,"ACI Real Estate SPE 134, LLC "
1646972,aci,"ACI Real Estate SPE 135, LLC "
1646972,aci,"ACI Real Estate SPE 136, LLC "
1646972,aci,"ACI Real Estate SPE 137, LLC "
1646972,aci,"ACI Real Estate SPE 138, LLC "
1646972,aci,"ACI Real Estate SPE 139, LLC "
1646972,aci,"ACI Real Estate SPE 140, LLC "
1646972,aci,"ACI Real Estate SPE 141, LLC "
1646972,aci,"ACI Real Estate SPE 142, LLC "
1646972,aci,"ACI Real Estate SPE 143, LLC "
1646972,aci,"ACI Real Estate SPE 144, LLC "
1646972,aci,"ACI Real Estate SPE 145, LLC "
1646972,aci,"ACI Real Estate SPE 146, LLC "
1646972,aci,"ACI Real Estate SPE 147, LLC "
1646972,aci,"ACI Real Estate SPE 148, LLC "
1646972,aci,"ACI Real Estate SPE 149, LLC "
1646972,aci,"ACI Real Estate SPE 150, LLC "
1646972,aci,"ACI Real Estate SPE 151, LLC "
1646972,aci,"ACI Real Estate SPE 152, LLC "
1646972,aci,"ACI Real Estate SPE 153, LLC "
1646972,aci,"ACI Real Estate SPE 154, LLC "
1646972,aci,"ACI Real Estate SPE 155, LLC "
1646972,aci,"ACI Real Estate SPE 156, LLC "
1646972,aci,"ACI Real Estate SPE 157, LLC "
1646972,aci,"ACI Real Estate SPE 158, LLC "
1646972,aci,"ACI Real Estate SPE 159, LLC "
1646972,aci,"ACI Real Estate SPE 160, LLC "
1646972,aci,"ACI Real Estate SPE 161, LLC "
1646972,aci,"ACI Real Estate SPE 164, LLC "
1646972,aci,"ACI Real Estate SPE 165, LLC "
1646972,aci,"ACI Real Estate SPE 166, LLC "
1646972,aci,"ACI Real Estate SPE 167, LLC "
1646972,aci,"ACI Real Estate SPE 168, LLC "
1646972,aci,"ACI Real Estate SPE 169, LLC "
1646972,aci,"ACI Real Estate SPE 170, LLC "
1646972,aci,"ACI Real Estate SPE 171, LLC "
1646972,aci,"Safeway Richmond, Inc. and its subsidiary: "
1646972,aci,"Safeway Stores 58, Inc. and its subsidiary: "
1646972,aci,"Safelease, Inc. "
1646972,aci,"Safeway Select Gift Source, Inc. "
1646972,aci,"Safeway Southern California, Inc. and its subsidiaries: "
1646972,aci,"Safeway Stores 18, Inc. "
1646972,aci,"Safeway Stores 26, Inc. "
1646972,aci,"Safeway Stores 28, Inc. "
1646972,aci,"Safeway Stores 31, Inc. "
1646972,aci,"The Vons Companies, Inc. and its subsidiary: "
1646972,aci,"Vons Sherman Oaks, LLC "
1646972,aci,"Safeway Stores 42, Inc. "
1646972,aci,"Safeway Stores 43, Inc. "
1646972,aci,"Safeway Supply, Inc. and its subsidiaries: "
1646972,aci,"Consolidated Procurement Services, Inc. "
1646972,aci,"Safeway Stores 71, Inc. "
1646972,aci,"Safeway Stores 72, Inc. "
1646972,aci,"Safeway Stores 73, Inc. "
1646972,aci,"Safeway Stores 74, Inc. "
1646972,aci,"Safeway Stores 75, Inc. "
1646972,aci,"Safeway Stores 76, Inc. "
1646972,aci,"Safeway Stores 77, Inc. "
1646972,aci,"Safeway Trucking, Inc. "
1646972,aci,"Saturn Development I, Inc. "
1646972,aci,Saturn Development LLC 
1646972,aci,"SRG, Inc. "
1646972,aci,"SSI  AK Holdings, Inc. and its subsidiary: "
1646972,aci,Carr-Gottstein Foods Co. and its subsidiaries: 
1646972,aci,"AOL Express, Inc. "
1646972,aci,"APR Forwarders, Inc. "
1646972,aci,"Stoneridge Holdings, LLC and its subsidiary: "
1646972,aci,Safeway Health Inc. 
1646972,aci,"Taylor Properties, Inc. "
1649904,rytm,Rhythm Securities Corp.
1649904,rytm,"Rhythm Pharmaceuticals Netherlands, B.V."
1649904,rytm,Rhythm Pharmaceuticals UK Limited
1649904,rytm,Rhythm Pharmaceuticals France SAS
1649904,rytm,Rhythm Pharmaceuticals Italy S.r.L.
1649904,rytm,Rhythm Pharmaceuticals Canada Inc.
1649904,rytm,Rhythm Pharmaceuticals Germany GmbH
1649904,rytm,Rhythm Pharmaceuticals Spain S.L.
1650664,edit,Editas Securities Corporation
1651561,trhc,DM Acquisition Pty Ltd
1651561,trhc,DoseMe Holdings Pty Ltd
1651561,trhc,DoseMe Pty Ltd
1651561,trhc,"TRHC TPA, LLC"
1654151,dcph,Deciphera Pharmaceuticals Securities Corporation
1655210,bynd,"Beyond Meat (Jiaxing) Food Co., Ltd."
1655759,arvn,"Arvinas Androgen Receptor, Inc."
1655759,arvn,"Arvinas Estrogen Receptor, Inc."
1655759,arvn,"Arvinas Winchester, Inc."
1656536,dbtx,Decibel Therapeutics Australia Pty Ltd
1658551,amlx,Amylyx Pharmaceuticals EMEA B.V.
1658551,amlx,Amylyx Pharmaceuticals Distribution Ltd.
1658551,amlx,Amylyx Pharmaceuticals Germany GmbH
1658551,amlx,Amylyx Pharmaceuticals France SAS
1659617,mbrx,"Moleculin Amsterdam B.V.  					"
1661181,orgo,"Prime Merger Sub, LLC"
1661181,orgo,Organogenesis Switzerland GmbH
1666700,dd,"CUPOSIT Electronic Materials Zhangjiagang Co., Ltd."
1666700,dd,"DDP Specialty Electronic Materials US 9, LLC"
1666700,dd,"DDP Specialty Electronic Materials US, LLC"
1666700,dd,DDP Specialty Products Japan K.K.
1666700,dd,DDP Specialty Products Korea Ltd.
1666700,dd,"DDP Specialty Products Taiwan Co., Ltd."
1666700,dd,DPS EMEA Holding B.V.
1666700,dd,DSP S.A.S.
1666700,dd,DSP Singapore Holdings Pte. Ltd.
1666700,dd,Du Pont (U.K.) Ltd.
1666700,dd,Du Pont China Holding Company Ltd.
1666700,dd,Du Pont China Limited
1666700,dd,Du Pont de Nemours (Deutschland) GmbH
1666700,dd,Du Pont Taiwan Limited
1666700,dd,DuPont de Nemours (Luxembourg) SARL
1666700,dd,DuPont de Nemours International Sàrl
1666700,dd,"DuPont de Nemours, Inc."
1666700,dd,"DuPont E&I Holding, Inc."
1666700,dd,"DuPont Industrial Biosciences USA, LLC"
1666700,dd,"DuPont International Commerce (Shanghai) Co., Ltd."
1666700,dd,DuPont Japan Kabushiki Kaisha
1666700,dd,DuPont Performance Solutions Deutschland GmbH
1666700,dd,DuPont Performance Solutions Netherlands B.V.
1666700,dd,"DuPont Safety & Construction, Inc."
1666700,dd,"DuPont Service Company B.V., Hoek, succursale de Meyin"
1666700,dd,DuPont Specialty Products GmbH & Co. KG
1666700,dd,DuPont Specialty Products Kabushiki Kaisha
1666700,dd,DuPont Specialty Products Korea Ltd.
1666700,dd,DuPont Specialty Products Operations Sàrl
1666700,dd,"DuPont Specialty Products USA, LLC"
1666700,dd,DuPont Styro Corporation
1666700,dd,DuPont Toray Specialty Materials Kabushiki Kaisha
1666700,dd,EIDCA Specialty Products Company
1666700,dd,"EKC Technology, Inc."
1666700,dd,FilmTec Corporation
1666700,dd,Laird Limited (England & Wales)
1666700,dd,Laird SRO
1666700,dd,"Laird Technologies Taiwan, Inc."
1666700,dd,Laird Technologies (Shanghai) Co Limited
1666700,dd,Laird Technologies (Shenzheni) Co Limited
1666700,dd,Laird Technologies Inc.
1666700,dd,NITTA DuPont Incorporated
1666700,dd,NITTA DuPont Trading Company
1666700,dd,Performance Speciality Products do Brasil
1666700,dd,Performance Specialty Products (Singapore) Pte Ltd.
1666700,dd,Performance Specialty Products Iberica S.L.U.
1666700,dd,Productos Especializados de Mexico S. De R.L. De C.V.
1666700,dd,Rohm and Haas Electronic Materials (Shanghai) Ltd.
1666700,dd,Rohm and Haas Electronic Materials Asia Limited
1666700,dd,Rohm and Haas Electronic Materials CMP Korea Ltd.
1666700,dd,"Rohm and Haas Electronic Materials CMP, LLC"
1666700,dd,"Rohm and Haas Electronic Materials CMP Asia Inc., Taiwan Branch Office"
1666700,dd,Rohm and Haas Electronic Materials Korea Ltd.
1666700,dd,Rohm and Haas Electronic Materials LLC
1666700,dd,Rohm and Haas Electronic Materials Singapore Pte. Ltd.
1666700,dd,Rohm and Haas HK Dongguan Holding Limited
1666700,dd,"Rohm and Haas Shanghai Chemical Industry Co., Ltd."
1666700,dd,"SP Holding DPS 3, Inc."
1666700,dd,Specialty Electronic Materials Italy s.r.l.
1666700,dd,Specialty Electronic Materials Switzerland GmbH
1666700,dd,Tianjin Laird Technologies Limited
1666700,dd,"Zhejiang OMEX Environmental Engineering Co., Ltd."
1668397,medp,"Medpace IntermediateCo, Inc."
1668397,medp,"Imagepace, LLC"
1668397,medp,Medpace Clinical Pharmacology LLC
1668397,medp,"Medpace, Inc."
1668397,medp,Medpace Reference Laboratories LLC
1668673,petq,"PetIQ Holdings, LLC"
1668673,petq,"PetIQ, LLC"
1668673,petq,"PetIQ, LLC"
1668673,petq,"TruRX, LLC"
1668673,petq,"Tru Prodigy, LLC"
1668673,petq,"M&C USA, LLC"
1668673,petq,Mark and Chappell Limited
1668673,petq,Mark and Chappell (Ireland) Limited
1668673,petq,Prodex D.O.O.
1668673,petq,"PetIQ MFG, LLC"
1668673,petq,"Community Veterinary Clinics, LLC dba VIP Petcare"
1668673,petq,"Pet Services Operating, LLC"
1668673,petq,"Pawsplus Management, LLC"
1668673,petq,"VIP PetCare, LLC"
1668673,petq,"Community Clinics, Inc."
1668673,petq,Gentle Doctor (North Carolina) P.C.
1668673,petq,"Vicinus Vet Services, PLLC"
1668673,petq,Gentle Doctor (Tennessee) PLLC
1668673,petq,"Community Veterinary Clinics, PC"
1668673,petq,Community Veterinary Clinics Alabama LLC
1668673,petq,Civitas Vet Services Fleer PLLC
1668673,petq,"Sergeantâs Pet Care Products, LLC"
1668673,petq,"SPC Trademarks, LLC"
1668673,petq,"Meridian Animal Health, LLC"
1668673,petq,"Pet Logic, LLC"
1668673,petq,"Velcera, LLC"
1668673,petq,"Fidopharm, Inc."
1668673,petq,"Loradochem, Inc."
1668673,petq,"FidopharmBrands, Inc."
1668673,petq,"Sergeantâs Pet Care Products Mexico, S.R.L DE C.V."
1668673,petq,"American Business Sergeantâs Pet Care Products Trade (Shanghai) Co, Ltd."
1670592,yeti,"YETI Custom Drinkware, LLC"
1670592,yeti,YETI Australia Proprietary Limited
1670592,yeti,YETI Hong Kong Limited
1670592,yeti,YETI Canada Limited
1670592,yeti,YETI Outdoor Products (Shanghai) Company Limited
1670592,yeti,YETI UK Limited
1670592,yeti,YETI Asia Private Limited
1670592,yeti,YETI Japan G.K.
1670592,yeti,YETI Europe B.V.
16732,cpb,3330472 Nova Scotia Company
16732,cpb,CAH Corporation
16732,cpb,Campbell Argentina S.A.
16732,cpb,Campbell Company of Canada
16732,cpb,Campbell EU Investment Company
16732,cpb,Campbell Finance 2 Corp.
16732,cpb,Campbell Foodservice Company
16732,cpb,Campbell Hong Kong Limited
16732,cpb,Campbell International Holdings Inc.
16732,cpb,Campbell Investment Company
16732,cpb,"Campbell Jin Bao Tang, Inc."
16732,cpb,Campbell MFG 1 Company
16732,cpb,Campbell Sales Company
16732,cpb,Campbell Soup Asia Limited
16732,cpb,"Campbell Soup Dominicana, S.A."
16732,cpb,Campbell Soup Supply Company L.L.C.
16732,cpb,Campbell Swire (HK) Ltd
16732,cpb,Campbell Swire (Xiamen) Co Ltd
16732,cpb,"Campbell U.S. Holdings, Inc."
16732,cpb,Campbell Urban Renewal Corporation
16732,cpb,Campbells de Mexico S.A. de C. V.
16732,cpb,CANEB L.L.C.
16732,cpb,CanFin Holdings Inc.
16732,cpb,CIRT Urban Renewal Corp.
16732,cpb,"Comercializadora Campbell de Guatemala, Limitada"
16732,cpb,CSC Brands LP
16732,cpb,"CS Foods, LLC"
16732,cpb,"CSC Insights, Inc."
16732,cpb,"CSC Standards, Inc."
16732,cpb,DFKA Ltd.
16732,cpb,"EDS Investments, LLC"
16732,cpb,Joseph Campbell Company
16732,cpb,"Pacific Foods Investments, Inc."
16732,cpb,"Pacific Foods of Oregon, LLC"
16732,cpb,"Pepperidge Farm, Incorporated"
16732,cpb,"Snyder's-Lance, Inc."
1674862,ash,"Alera Technologies, Inc."
1674862,ash,Alix Technologies LLC
1674862,ash,"Aloe Vemera, S.P.R de R.L. de C.V."
1674862,ash,Ash B5 Limited
1674862,ash,Ash GH One Inc.
1674862,ash,Ash GH Switzerland GmbH
1674862,ash,Ash Global Holdings Two B.V.
1674862,ash,ASH GP INC.
1674862,ash,Ash Junior Global Holding One LLC
1674862,ash,Ash Junior Global Holding Two LLC
1674862,ash,Ash Swiss Holding Two GmbH
1674862,ash,Ashland (Australasia) Pty. Limited
1674862,ash,"Ashland (China) Holdings Co., Ltd."
1674862,ash,"Ashland (Gibraltar) One Holding, Inc."
1674862,ash,"Ashland (Thailand) Co., Ltd"
1674862,ash,Ashland Argentina S.R.L.
1674862,ash,Ashland Canada Corp./Corporation Ashland Canada
1674862,ash,Ashland Canada Holdings B. V.
1674862,ash,Ashland Chemical De Mexico S.A. De C.V.
1674862,ash,Ashland Chemical Trading (Shanghai) Company Limited
1674862,ash,Ashland Chemicals (Nanjing) Company Limited
1674862,ash,Ashland Colombia S.A.S.
1674862,ash,Ashland Comercio de Especialidades Quimicas do Brasil Ltda.
1674862,ash,Ashland CZ s.r.o.
1674862,ash,Ashland Eastern Markets LLC
1674862,ash,"Ashland Ethanol, Inc."
1674862,ash,Ashland Finance Limited
1674862,ash,Ashland Inc.
1674862,ash,Ashland India Private Limited
1674862,ash,Ashland Industria de Ingredientes do Brasil Ltda.
1674862,ash,Ashland Industries Deutschland GmbH
1674862,ash,Ashland Industries Europe GmbH
1674862,ash,Ashland Industries France SAS
1674862,ash,Ashland Industries Italia S.r.l.
1674862,ash,Ashland Industries Nederland B.V.
1674862,ash,Ashland Ingredients Poland Sp. z o.o.
1674862,ash,Ashland Italia S.r.l.
1674862,ash,Ashland Japan Ltd.
1674862,ash,Ashland Licensing and Intellectual Property LLC
1674862,ash,Ashland Mexico Holdings One S. de R.L. de C.V.
1674862,ash,Ashland Mexico Holdings Two S. de R.L. de C.V.
1674862,ash,Ashland Nigeria Exploration Unlimited
1674862,ash,Ashland Oil (Nigeria) Company Unlimited
1674862,ash,"Ashland Oil, Inc."
1674862,ash,Ashland Pharmachem International Holdings LLC
1674862,ash,Ashland Services B. V.
1674862,ash,"Ashland Services Mexico, S.A. de C.V."
1674862,ash,Ashland Singapore Pte. Ltd.
1674862,ash,"Ashland Spain Real Estate Holdings, S.L."
1674862,ash,Ashland Specialties Austria GmbH
1674862,ash,Ashland Specialties Belgium BVBA
1674862,ash,Ashland Specialties Chemicals Commerce Limited
1674862,ash,Ashland Specialties Deutschland GmbH
1674862,ash,Ashland Specialties France S.a.r.l.
1674862,ash,Ashland Specialties Hispania S.L.
1674862,ash,Ashland Specialties Ireland Limited
1674862,ash,Ashland Specialties (Shanghai) Co. Ltd
1674862,ash,Ashland Specialties Sverige AB
1674862,ash,Ashland Specialties UK Limited
1674862,ash,Ashland Specialties Chemical (Signapore) PTE LTD
1674862,ash,"Ashland Specialty Chemical Korea Co., Ltd."
1674862,ash,Ashland Specialty Chemicals (Malaysia) SDN BHD
1674862,ash,Ashland Specialty Ingredients G.P.
1674862,ash,"Ashland-Alaskan, Limited"
1674862,ash,"Ashland-Plasticos De Portugal, Lda."
1674862,ash,"Ashmont Insurance Company, Inc."
1674862,ash,Ashprop Two LLC
1674862,ash,Avoca LLC
1674862,ash,Belleville Realty Corp.
1674862,ash,Blazer Properties LLC
1674862,ash,Bluegrass Insurance Company Limited
1674862,ash,CLTA LLC
1674862,ash,Curtis Bay Insurance Co. Ltd
1674862,ash,CVG Capital III LLC
1674862,ash,"East Bay Realty Services, Inc."
1674862,ash,"FJR, Inc."
1674862,ash,Hercofina
1674862,ash,Hercules Holding BV BVBA
1674862,ash,"Hercules Hydrocarbon Holdings, Inc."
1674862,ash,"Hercules International Limited, LLC"
1674862,ash,Hercules Investment ApS
1674862,ash,Hercules Investments Netherlands B.V.
1674862,ash,Hercules Islands Corporation
1674862,ash,Hercules LLC
1674862,ash,"Hercules Paper Holdings, Inc."
1674862,ash,Hercules Trading (Shanghai) Company Limited
1674862,ash,International Specialty Holdings LLC
1674862,ash,International Specialty Products (India) Private Limited
1674862,ash,International Specialty Products Funding Corporation
1674862,ash,International Specialty Products Inc.
1674862,ash,ISP (Belgium) International N. V.
1674862,ash,ISP Alginates Inc.
1674862,ash,ISP Canada Corp.
1674862,ash,ISP Capital LLC
1674862,ash,ISP Chemco LLC
1674862,ash,ISP Chemical Products LLC
1674862,ash,ISP Chemicals LLC
1674862,ash,ISP Environmental Services Inc.
1674862,ash,ISP France Holding SARL
1674862,ash,ISP France Marketing SARL
1674862,ash,ISP Freetown Fine Chemicals Inc.
1674862,ash,ISP Freight Services N. V.
1674862,ash,ISP Global Technologies Deutschland Unterstutzungskasse GmbH
1674862,ash,ISP Global Technologies Inc.
1674862,ash,ISP Global Technologies LLC
1674862,ash,ISP HC Limited
1674862,ash,ISP Holdings (U.K.) Ltd.
1674862,ash,ISP International Corp.
1674862,ash,ISP Investments LLC
1674862,ash,ISP Lima LLC
1674862,ash,ISP Luxembourg Canada S.a.r.l.
1674862,ash,"ISP Management Company, Inc."
1674862,ash,ISP Microcaps (U.K.) Limited
1674862,ash,ISP Pharma Systems LLC
1674862,ash,"ISP Real Estate Company, Inc."
1674862,ash,ISP Singapore Holding LLC
1674862,ash,ISP Technologies Inc.
1674862,ash,ISP Technologies LLC
1674862,ash,Pakistan Gum Industries (Private) Limited
1674862,ash,Pharmachem Laboratories LLC
1674862,ash,"Pharmachem Laboratories Utah, LLC"
1674862,ash,Progiven S.A.S.
1674862,ash,Proprietary Nutritionals LLC
1674862,ash,PT Ashland Asia
1674862,ash,PT. Ashland Specialty Chemicals Indonesia
1674862,ash,"Ralop, S. de R.L. de C.V."
1674862,ash,"Shanghai Ashland Chemical Technology Development Co., Ltd."
1674862,ash,St Croix Petrochemical Corp
1674862,ash,"Taiwan Ashland Co., Ltd."
1674862,ash,Techwax Limited
1674862,ash,"Tri-State Growth Capital Fund I, L.P."
1674862,ash,"Vemera, S. de R.L. de C.V."
1674862,ash,WSP LLC
1674930,flgt,Fulgent Investment Development Limited
1674930,flgt,"Cytometry Specialists, Inc."
1674930,flgt,"Inform Diagnostics, Inc"
1674930,flgt,"Fulgent Pharma Holdings, Inc."
1677940,bysi,BeyondSpring Ltd.
1677940,bysi,BeyondSpring (HK) Limited
1677940,bysi,BeyondSpring Pharmaceuticals Australia Pty Ltd
1677940,bysi,Wanchun Biotechnology Limited
1677940,bysi,Wanchun Biotechnology (Shenzhen) Ltd.
1677940,bysi,Dalian Wanchunbulin Pharmaceuticals Ltd.
